date,review,score,month,day,tfidf_features
2020-01-17,Another great marvel movie. Just amazing. Really good to see all the avengers together,5.0,2020-01,17,"all:0.22, amazing:0.29, another:0.46, avengers:0.21, good:0.26, great:0.22, just:0.30, marvel:0.23, movie:0.15, really:0.30, see:0.33, the:0.12, to:0.18, together:0.28"
2020-01-11,"When it came out it was awesome, now compared with the new movies it feels a bit too linear and trivial. Still it's a very important movie for the franchise and a really ambitious and well crafted project that comes to a first end. If you enjoyed the first phase movies sure you will enjoy this one more.",3.5,2020-01,11,"and:0.19, awesome:0.15, bit:0.17, came:0.19, end:0.16, enjoy:0.21, enjoyed:0.21, feels:0.20, first:0.24, for:0.09, franchise:0.18, if:0.15, it:0.31, more:0.14, movie:0.07, movies:0.23, new:0.18, now:0.18, one:0.10, out:0.14, phase:0.16, really:0.13, still:0.13, sure:0.18, that:0.09, the:0.16, this:0.07, to:0.08, too:0.16, very:0.14, was:0.10, well:0.13, when:0.15, will:0.16, with:0.10, you:0.25"
2020-01-09,"Though a bit corny and flashy, the character interactions, action, and plot all make it incredibly enjoyable.",5.0,2020-01,9,"action:0.22, all:0.21, and:0.28, bit:0.37, character:0.30, enjoyable:0.41, it:0.17, make:0.35, plot:0.34, the:0.12, though:0.40"
2020-01-08,The best best up movie that it's time,4.0,2020-01,8,"best:0.69, it:0.25, movie:0.22, that:0.30, the:0.18, time:0.38, up:0.38"
2020-01-06,"With horrible dialogue, shitty visuals, over the top goofiness and terrible detection marvel delivers one of the best MCU movies saved by the amazing acting and an engaging story, 9/10.",4.5,2020-01,6,"10:0.24, acting:0.26, amazing:0.19, an:0.17, and:0.19, best:0.16, by:0.23, delivers:0.33, dialogue:0.29, engaging:0.33, marvel:0.15, mcu:0.18, movies:0.17, of:0.10, one:0.14, over:0.28, story:0.21, the:0.24, top:0.27, with:0.15"
2020-01-03,This movie is great. Absolute see for you,5.0,2020-01,3,"for:0.35, great:0.37, is:0.29, movie:0.25, see:0.54, this:0.28, you:0.47"
2020-01-01,"If most people were honest with their friends and family, and themselves when discussing this movie they would have to admit: the movie overrated. And it was",2.0,2020-01,1,"and:0.33, have:0.22, if:0.26, it:0.13, most:0.26, movie:0.23, overrated:0.36, people:0.29, the:0.09, their:0.25, they:0.22, this:0.13, to:0.13, was:0.17, were:0.26, when:0.26, with:0.17, would:0.28"
2019-12-31,Its a great conclusion to Phase 1 by having 4 popular superheroes in a crossover Marvel movie.,4.5,2019-12,31,"by:0.33, crossover:0.43, great:0.21, having:0.43, in:0.19, its:0.31, marvel:0.21, movie:0.15, phase:0.36, superheroes:0.35, to:0.17"
2019-12-30,Phenomenal film 10/10. That is how you do a team-up movie. I love the chemistry with all the characters. it was slow at first to build up the team up but it was amazing. The action scenes are epic. Very fun to watch.,5.0,2019-12,30,"10:0.34, action:0.11, all:0.10, amazing:0.14, are:0.13, at:0.14, build:0.23, but:0.11, characters:0.12, chemistry:0.19, do:0.18, epic:0.18, film:0.11, first:0.12, fun:0.14, how:0.16, is:0.08, it:0.16, love:0.15, movie:0.07, scenes:0.16, slow:0.22, team:0.28, that:0.10, the:0.23, to:0.16, up:0.36, very:0.14, was:0.21, watch:0.17, with:0.11, you:0.13"
2019-12-29,"i like it, it's good",4.0,2019-12,29,"good:0.49, it:0.66, like:0.57"
2019-12-24,Wow what a superheroic team up movie really this movie created a new history,4.5,2019-12,24,"history:0.49, movie:0.34, new:0.45, really:0.33, team:0.33, this:0.19, up:0.29, what:0.33"
2019-12-22,Action packed family fun film!!!,4.0,2019-12,22,"action:0.39, film:0.39, fun:0.52, packed:0.65"
2019-12-21,This movie was amazing. Just like other people I didn't expect this movie to work but it did and it was an amazing few hours,5.0,2019-12,21,"amazing:0.38, an:0.17, and:0.09, but:0.15, did:0.25, didn:0.26, expect:0.32, few:0.30, it:0.22, just:0.19, like:0.19, movie:0.20, other:0.23, people:0.25, this:0.22, to:0.11, was:0.29, work:0.25"
2019-12-21,"Finally the MCU culminated into one movie. While campy at times, it was undoubtedly fun and enjoyable in the theatre and still holds up today.",4.5,2019-12,21,"and:0.21, at:0.22, enjoyable:0.31, finally:0.34, fun:0.22, holds:0.36, in:0.15, into:0.27, it:0.13, mcu:0.20, movie:0.11, one:0.16, still:0.22, the:0.18, times:0.31, up:0.19, was:0.16, while:0.30"
2019-12-20,"A revolutionary superhero film that has never been done this way. Great action, great villain, and a great cast. One of the top movies of all time in my archives, easily!",5.0,2019-12,20,"action:0.15, all:0.15, and:0.10, been:0.24, cast:0.24, done:0.25, film:0.15, great:0.45, has:0.21, in:0.14, movies:0.17, my:0.20, never:0.26, of:0.21, one:0.15, superhero:0.18, that:0.14, the:0.08, this:0.11, time:0.17, top:0.27, villain:0.22, way:0.22"
2019-12-20,I still get chills when the titular theme plays as the heroes band together for the final battle. It's an epic movie and if you haven't seen it you absolutely should. (A+),5.0,2019-12,20,"absolutely:0.25, an:0.15, and:0.08, as:0.15, battle:0.23, epic:0.22, final:0.25, for:0.12, get:0.21, heroes:0.18, if:0.19, it:0.20, movie:0.09, plays:0.32, seen:0.23, should:0.25, still:0.17, the:0.21, theme:0.29, together:0.16, when:0.20, you:0.32"
2019-12-19,"Great movie! finally brings our favorites together for a great action spectacle with thrills, chills, drama, action, heart and powerful story arcs! This was an accomplishment in the cinema.",5.0,2019-12,19,"action:0.32, an:0.19, and:0.10, brings:0.32, cinema:0.32, finally:0.33, for:0.15, great:0.32, heart:0.35, in:0.15, movie:0.11, our:0.30, story:0.22, the:0.09, this:0.12, together:0.20, was:0.16, with:0.16"
2019-12-19,"The Avengers..
Men Amazing movie Sets the Bar for the mcu
I love how they connected all the Characters together for a big showdown
I really liked the Music in this one
Its Filled with Action
And its a must see for Sure",4.0,2019-12,19,"action:0.12, all:0.11, amazing:0.15, and:0.07, avengers:0.11, bar:0.24, big:0.19, characters:0.13, filled:0.25, for:0.33, how:0.17, in:0.11, its:0.34, liked:0.23, love:0.17, mcu:0.14, movie:0.08, music:0.25, must:0.21, one:0.11, really:0.16, see:0.17, sure:0.21, the:0.32, they:0.15, this:0.09, together:0.14, with:0.12"
2019-12-19,"The film that launched the MCU into the stratosphere. With fantastic balancing and equal story beats for previously built open well rounded characters.
This spectacle is tightly balanced with moments of levity intwined with awesome battle sequences. Amazing performances and a perfectly balanced story made this film revolutionary.",4.5,2019-12,19,"amazing:0.16, and:0.16, awesome:0.19, battle:0.22, characters:0.14, fantastic:0.21, film:0.25, for:0.12, into:0.21, is:0.10, made:0.20, mcu:0.15, moments:0.23, of:0.09, perfectly:0.23, performances:0.23, sequences:0.25, story:0.34, that:0.11, the:0.20, this:0.19, well:0.16, with:0.38"
2019-12-18,Avengers Assemble? Yes sir.,5.0,2019-12,18,"assemble:0.64, avengers:0.29, yes:0.71"
2019-12-17,"It was amazing seeing The Avengers team up for the first time in 2012, The whole thing is EPIC and started My Favorite Franchise of all time. It has amazing character development like all of the MCU, And The amazing Battle of New York.",5.0,2019-12,17,"2012:0.19, all:0.19, amazing:0.39, and:0.13, avengers:0.09, battle:0.18, character:0.14, development:0.20, epic:0.17, favorite:0.16, first:0.12, for:0.09, franchise:0.18, has:0.14, in:0.09, is:0.08, it:0.15, like:0.13, mcu:0.12, my:0.13, new:0.18, of:0.21, seeing:0.18, started:0.21, team:0.13, the:0.27, thing:0.19, time:0.23, up:0.12, was:0.10, whole:0.21, york:0.21"
2019-12-10,"Count on the Avengers to make man-tights and capes look more fashionable than ever! With incredible fight choreography, it's hard not to be impressed.",5.0,2019-12,10,"and:0.11, avengers:0.15, be:0.21, ever:0.23, fight:0.28, hard:0.34, incredible:0.30, it:0.13, look:0.37, make:0.27, man:0.26, more:0.23, not:0.20, on:0.21, than:0.25, the:0.09, to:0.25, with:0.17"
2019-12-10,The incredible mix of superheroes together with their personalities and powers is a guarantee to impress any sort of audience.,4.5,2019-12,10,"and:0.14, any:0.38, audience:0.46, incredible:0.38, is:0.16, of:0.29, superheroes:0.34, the:0.12, their:0.31, to:0.16, together:0.26, with:0.22"
2019-12-10,"If you're a comic book fan like me, you'd understand that usually, superhero storylines adapt a more straight, serious tone, but with the Avengers you have the great storyline of a superhero film and the comedic relief of banter.",4.5,2019-12,10,"and:0.08, avengers:0.11, book:0.19, but:0.13, comic:0.19, fan:0.23, film:0.12, great:0.12, have:0.16, if:0.19, like:0.16, me:0.19, more:0.17, of:0.17, re:0.25, serious:0.27, storyline:0.25, superhero:0.28, that:0.11, the:0.20, understand:0.26, with:0.13, you:0.46"
2019-12-10,I appreciate how they made sure to introduce each character before bringing them together for an epic fight to defend the Earth. It gives much more depth to each superhero.,5.0,2019-12,10,"an:0.15, before:0.22, bringing:0.25, character:0.18, each:0.40, earth:0.25, epic:0.22, fight:0.22, for:0.12, gives:0.28, how:0.19, it:0.10, made:0.21, more:0.18, much:0.19, superhero:0.15, sure:0.24, the:0.07, them:0.20, they:0.17, to:0.30, together:0.16"
2019-12-10,Marvel really outdid themselves on this one. This is one of their greatest works to date and only a handful of films can compare to this one - and all of them have mostly been Marvel too!,5.0,2019-12,10,"all:0.13, and:0.17, been:0.21, can:0.18, date:0.28, films:0.18, greatest:0.22, have:0.16, is:0.10, marvel:0.26, of:0.27, on:0.17, one:0.37, only:0.21, really:0.17, their:0.19, them:0.20, this:0.29, to:0.20, too:0.20, works:0.26"
2019-12-09,"The title says it all, you will really MARVEL at the awesomeness of this film. Where else can you find a film with more superheroes than you can imagine working together to save the Earth?",5.0,2019-12,9,"all:0.12, at:0.16, can:0.34, earth:0.23, else:0.26, film:0.24, find:0.25, it:0.09, marvel:0.12, more:0.17, of:0.08, really:0.16, save:0.26, superheroes:0.19, than:0.19, the:0.20, this:0.09, to:0.09, together:0.15, where:0.23, will:0.19, with:0.12, you:0.45"
2019-12-09,I'm not exaggerating when I say that this is the best superhero film of all time!,5.0,2019-12,9,"all:0.24, best:0.27, film:0.25, is:0.19, not:0.31, of:0.17, say:0.47, superhero:0.29, that:0.23, the:0.14, this:0.19, time:0.29, when:0.39"
2019-12-09,"I gotta admit I was not ready for all that shaky-cam action. I mean, you could clearly see that the choreography for the fight scenes was good enough for a superhero movie, but why did you have to add so much shaking and cutscenes?",5.0,2019-12,9,"action:0.13, all:0.13, and:0.08, but:0.13, could:0.21, did:0.22, enough:0.27, fight:0.22, for:0.37, good:0.15, have:0.17, movie:0.09, much:0.20, not:0.16, scenes:0.20, see:0.19, so:0.18, superhero:0.15, that:0.24, the:0.14, to:0.10, was:0.26, why:0.26, you:0.33"
2019-12-09,I appreciate how they made sure to introduce each character before bringing them together for an epic fight to defend the Earth. It gives much more depth to each superhero.,5.0,2019-12,9,"an:0.15, before:0.22, bringing:0.25, character:0.18, each:0.40, earth:0.25, epic:0.22, fight:0.22, for:0.12, gives:0.28, how:0.19, it:0.10, made:0.21, more:0.18, much:0.19, superhero:0.15, sure:0.24, the:0.07, them:0.20, they:0.17, to:0.30, together:0.16"
2019-12-09,It was a great idea to bring together this group of amazing superheroes and at the same time amazing actors to create a top-class superhero film.,5.0,2019-12,9,"actors:0.26, amazing:0.38, and:0.09, at:0.19, bring:0.29, film:0.15, great:0.14, group:0.30, idea:0.33, it:0.11, of:0.10, same:0.28, superhero:0.17, superheroes:0.24, the:0.08, this:0.11, time:0.17, to:0.23, together:0.18, top:0.26, was:0.15"
2019-12-01,"Iron Man, Captain America, Hulk, Thor, Black Widow and Hawkeye cooperate to defeat the forces of evil in this mightiest movie of 2012! It deserves an A+!",5.0,2019-12,1,"2012:0.29, america:0.27, an:0.18, and:0.10, black:0.30, captain:0.26, hawkeye:0.30, hulk:0.24, in:0.14, iron:0.25, it:0.12, man:0.24, mightiest:0.33, movie:0.10, of:0.21, the:0.08, this:0.11, thor:0.25, to:0.12, widow:0.30"
2019-11-26,"When you have an amazing team of actors with great chemistry both on and off-screen, a team of directors who are passionate about what they do, and a production crew that's always coming up with new ways to reinvent the superhero genre, then you'll get a successful film like this.",5.0,2019-11,26,"about:0.16, actors:0.18, always:0.21, amazing:0.13, an:0.12, and:0.13, are:0.13, both:0.22, chemistry:0.19, coming:0.23, do:0.17, film:0.10, genre:0.21, get:0.17, great:0.10, have:0.13, like:0.14, ll:0.21, new:0.19, of:0.14, off:0.17, on:0.13, screen:0.17, superhero:0.12, team:0.27, that:0.09, the:0.06, then:0.18, they:0.13, this:0.08, to:0.08, up:0.12, what:0.14, when:0.16, who:0.17, with:0.21, you:0.26"
2019-11-26,"It takes more than just great actors to make a successful film, so for the people behind the curtains making everything even more awesome, I want to give my thanks for providing us with this masterpiece of a film!",5.0,2019-11,26,"actors:0.21, awesome:0.18, even:0.19, everything:0.20, film:0.24, for:0.23, give:0.22, great:0.12, it:0.09, just:0.16, make:0.19, making:0.22, masterpiece:0.24, more:0.33, my:0.15, of:0.08, people:0.20, so:0.16, takes:0.27, than:0.19, the:0.13, this:0.09, to:0.19, us:0.22, want:0.24, with:0.12"
2019-11-25,"Awesome superheroes and excellent script as well. For an action-adventure film, the script was extremely detailed and that's what appealed to me the most.",5.0,2019-11,25,"action:0.15, adventure:0.31, an:0.17, and:0.19, as:0.18, awesome:0.22, excellent:0.28, film:0.15, for:0.14, me:0.23, most:0.23, script:0.55, superheroes:0.24, that:0.13, the:0.16, to:0.11, was:0.15, well:0.19, what:0.20"
2019-11-25,This is not a good movie... It's a GREAT MOVIE! Filmmakers did an awesome job taking the storyline from the comic books and making sure that most of it were kept.,4.5,2019-11,25,"an:0.18, and:0.10, awesome:0.23, comic:0.23, did:0.26, from:0.20, good:0.18, great:0.15, is:0.12, it:0.24, job:0.29, making:0.29, most:0.24, movie:0.21, not:0.19, of:0.11, storyline:0.32, sure:0.28, that:0.14, the:0.17, this:0.12, were:0.24"
2019-11-25,Stan Lee cameos are the best! It's too bad he won't be around to do that now. It was one of the things I look forward to in each of the Marvel movies,4.5,2019-11,25,"are:0.18, around:0.27, bad:0.26, be:0.18, best:0.15, do:0.24, each:0.22, he:0.24, in:0.13, it:0.22, look:0.32, marvel:0.14, movies:0.16, now:0.25, of:0.20, one:0.14, that:0.13, the:0.23, things:0.30, to:0.22, too:0.22, was:0.14"
2019-11-25,The best thing about this movie is that it gave each superhero their own unique way of contributing to the team. It wasn't just another film wherein there's one superhero that stands out among the rest while the rest got overshadowed by this main character.,5.0,2019-11,25,"about:0.17, another:0.21, best:0.11, by:0.16, character:0.15, each:0.16, film:0.11, got:0.21, is:0.08, it:0.16, just:0.14, main:0.21, movie:0.07, of:0.07, one:0.10, out:0.15, own:0.20, rest:0.46, superhero:0.24, team:0.14, that:0.19, the:0.23, their:0.15, there:0.15, thing:0.19, this:0.16, to:0.08, unique:0.23, way:0.15, while:0.19"
2019-11-25,"More than just a superhero film, this movie had a definite soul and smart plot as well. It's a guarantee that superhero fans will love it but at the same time, common moviegoers will find it entertaining too.",5.0,2019-11,25,"and:0.08, as:0.15, at:0.16, but:0.12, entertaining:0.21, fans:0.22, film:0.12, find:0.26, had:0.20, it:0.28, just:0.16, love:0.18, more:0.17, movie:0.08, plot:0.19, same:0.23, smart:0.27, superhero:0.28, than:0.19, that:0.11, the:0.07, this:0.09, time:0.14, too:0.19, well:0.16, will:0.39"
2019-11-25,Are you a fan of epic adventure movies? Then this is your dream come true! Truly this is the ultimate superhero mash-up and it's executed perfectly. Props to the filmmakers for taking the time to design it to be more than just a superhero film packed with action scenes and adding depth to each character.,5.0,2019-11,25,"action:0.11, adventure:0.22, and:0.14, are:0.14, be:0.14, character:0.15, come:0.18, each:0.17, epic:0.18, fan:0.20, film:0.11, for:0.10, is:0.16, it:0.17, just:0.14, more:0.15, movies:0.12, of:0.07, packed:0.18, perfectly:0.20, scenes:0.17, superhero:0.25, than:0.17, the:0.18, then:0.19, this:0.16, time:0.12, to:0.33, true:0.21, truly:0.21, up:0.12, with:0.11, you:0.13, your:0.22"
2019-11-25,Good fighting sequences but fight sequences felt too crazy and made it quite difficult to fully enjoy the great choreography.,5.0,2019-11,25,"and:0.09, but:0.15, enjoy:0.30, felt:0.30, fight:0.25, fighting:0.30, good:0.17, great:0.14, it:0.11, made:0.23, quite:0.32, sequences:0.59, the:0.08, to:0.11, too:0.23"
2019-11-25,Kudos to the fight choreographers who designed all the action sequences for this movie. They really did a good one!,5.0,2019-11,25,"action:0.21, all:0.20, did:0.35, fight:0.35, for:0.19, good:0.23, movie:0.14, one:0.20, really:0.27, sequences:0.41, the:0.22, they:0.27, this:0.15, to:0.16, who:0.34"
2019-11-25,"If you haven't seen this film yet, do yourself a favor and remain unspoiled. This is one of the movies that need to be savored.",5.0,2019-11,25,"and:0.12, be:0.23, do:0.31, film:0.19, if:0.28, is:0.14, movies:0.21, need:0.40, of:0.13, one:0.18, seen:0.32, that:0.17, the:0.10, this:0.28, to:0.14, yet:0.40, you:0.23"
2019-11-25,The cast really delivered. Sure they were playing the roles of superheroes but you can really see and feel a deeper level of emotions in their performance.,5.0,2019-11,25,"and:0.09, but:0.14, can:0.20, cast:0.22, feel:0.26, in:0.13, level:0.31, of:0.19, performance:0.29, really:0.38, roles:0.31, see:0.21, superheroes:0.23, sure:0.26, the:0.15, their:0.21, they:0.19, were:0.22, you:0.18"
2019-11-25,One of the many things I loved in this film was the conflict between Iron Man and Captain America for leadership and how the two differ in their approach. A veryunique way of building a team of superheroes.,5.0,2019-11,25,"america:0.22, and:0.17, between:0.24, building:0.28, captain:0.22, film:0.13, for:0.12, how:0.19, in:0.23, iron:0.21, loved:0.23, man:0.20, many:0.22, of:0.27, one:0.12, superheroes:0.21, team:0.17, the:0.21, their:0.19, things:0.27, this:0.10, two:0.26, was:0.13, way:0.18"
2019-11-25,One word for this movie: AWESOME. It's an amazing film and has everything a superhero fanboy hoped for and more.,4.5,2019-11,25,"amazing:0.28, an:0.25, and:0.27, awesome:0.32, everything:0.35, film:0.21, for:0.40, has:0.30, it:0.16, more:0.30, movie:0.15, one:0.20, superhero:0.25, this:0.16"
2019-11-25,I tried my best to avoid getting carried away by the hype of this movie because nowadays most of the movies that are too much hyped end up just being disappointments but I'm glad to say that I WAS NOT DISAPPOINTED when this came out.,5.0,2019-11,25,"are:0.16, away:0.27, because:0.23, being:0.23, best:0.13, but:0.13, by:0.20, came:0.24, end:0.21, hype:0.26, just:0.17, most:0.20, movie:0.09, movies:0.14, much:0.19, my:0.16, not:0.15, of:0.17, out:0.18, say:0.24, that:0.23, the:0.14, this:0.19, to:0.20, too:0.20, up:0.15, was:0.13, when:0.19"
2019-11-25,"Wow, Coppola and Scorsese were right.",1.0,2019-11,25,"and:0.25, right:0.75, were:0.61"
2019-11-20,absolutely bonkers fun superhero action comedy. And a very good villain. kudos to Marvel.,5.0,2019-11,20,"absolutely:0.45, action:0.23, and:0.15, comedy:0.45, fun:0.31, good:0.26, marvel:0.23, superhero:0.26, to:0.18, very:0.31, villain:0.34"
2019-11-16,"I loved this movie! I didn't like Phase 1 that much, but this movie was a great way to end off Phase 1.",4.0,2019-11,16,"but:0.17, didn:0.29, end:0.27, great:0.16, like:0.22, loved:0.29, movie:0.22, much:0.25, off:0.27, phase:0.54, that:0.15, this:0.25, to:0.13, was:0.17, way:0.24"
2019-11-08,"When you have a bunch of flashy superheroes fighting supernatural, extraterrestrial villains from another dimension, it can get pretty hard to highlight each of their strengths,  but Marvel pulled it off with this one!",5.0,2019-11,8,"another:0.29, but:0.14, can:0.20, each:0.22, fighting:0.29, from:0.18, get:0.23, hard:0.29, have:0.18, it:0.22, marvel:0.14, of:0.19, off:0.23, one:0.13, pretty:0.25, superheroes:0.22, their:0.20, this:0.10, to:0.11, villains:0.29, when:0.21, with:0.14, you:0.17"
2019-11-08,Wonderful movie to watch if you want to be entertained and not think about the plot too much.,4.5,2019-11,8,"about:0.29, and:0.12, be:0.23, if:0.28, movie:0.12, much:0.27, not:0.22, plot:0.29, the:0.10, think:0.33, to:0.28, too:0.28, want:0.37, watch:0.29, you:0.23"
2019-11-07,It's clichéd and we love it.,4.0,2019-11,7,"and:0.23, it:0.56, love:0.54, we:0.58"
2019-11-07,Perfect casting! You can really see and feel that the actors have great chemistry both in and out of their characters.,4.5,2019-11,7,"actors:0.29, and:0.21, both:0.36, can:0.23, characters:0.19, chemistry:0.30, feel:0.30, great:0.16, have:0.21, in:0.15, of:0.11, out:0.23, perfect:0.26, really:0.22, see:0.24, that:0.15, the:0.09, their:0.24, you:0.21"
2019-11-07,I found it creative of Marvel to introduce each character one by one. It really set the tone and had me looking forward to what's gonna happen.,5.0,2019-11,7,"and:0.11, by:0.27, character:0.24, each:0.27, had:0.28, it:0.27, looking:0.37, marvel:0.17, me:0.27, of:0.12, one:0.33, really:0.23, set:0.29, the:0.09, to:0.27, what:0.23"
2019-11-07,"Definitely the greatest superhero movie of all time. Marvel has set the bar high with this one and so far, they're doing a good job of keeping up with that despite not being able to raise it higher!",5.0,2019-11,7,"all:0.12, and:0.08, bar:0.26, being:0.22, definitely:0.22, despite:0.27, far:0.26, good:0.14, greatest:0.21, has:0.17, high:0.27, it:0.10, job:0.24, marvel:0.12, movie:0.09, not:0.15, of:0.17, one:0.12, re:0.25, set:0.21, so:0.17, superhero:0.14, that:0.11, the:0.14, they:0.16, this:0.09, time:0.14, to:0.10, up:0.14, with:0.26"
2019-11-06,"Marvel's The Avengers delivers the purest form of entertainment ever put in a movie, and succeeds at making all of our heroes share the screen in a coherent way.  It truly is a revolutionary outing from Joss Whedon that ignited a new era of crossover comic-book movies.",4.5,2019-11,6,"all:0.12, and:0.08, at:0.16, avengers:0.11, book:0.19, comic:0.18, crossover:0.24, delivers:0.27, ever:0.17, from:0.16, heroes:0.17, in:0.22, is:0.09, it:0.09, joss:0.21, making:0.23, marvel:0.12, movie:0.08, movies:0.14, new:0.22, of:0.25, our:0.23, put:0.25, screen:0.20, that:0.11, the:0.20, truly:0.25, way:0.18, whedon:0.20"
2019-11-06,"The Avengers is a dream movie come true for superhero fans with its group of extremely talented actors and epic champions, to create an action- packed movie with hilarious banter laced in between scenes. I love how each of the actors and actresses has portrayed each of the roles they were given.",4.5,2019-11,6,"action:0.11, actors:0.38, an:0.12, and:0.14, avengers:0.10, between:0.20, come:0.18, each:0.33, epic:0.18, fans:0.19, for:0.10, group:0.22, has:0.15, how:0.16, in:0.10, is:0.08, its:0.16, love:0.16, movie:0.15, of:0.22, packed:0.18, roles:0.24, scenes:0.17, superhero:0.12, the:0.18, they:0.14, to:0.08, true:0.21, were:0.17, with:0.22"
2019-11-05,"This movie it's literally a masterpiece, it showed the world that the Avengers are really awesome!!!",5.0,2019-11,5,"are:0.29, avengers:0.21, awesome:0.35, it:0.35, masterpiece:0.46, movie:0.16, really:0.31, that:0.21, the:0.25, this:0.17, world:0.41"
2019-10-23,#Avengers with the Best of 'Em All #IronMan #TonyStark What More Needs To Be Said.. The Dopest Fliest MF'r there is & The Rest of Marvel Avengers.,5.0,2019-10,23,"all:0.16, avengers:0.31, be:0.22, best:0.18, is:0.13, marvel:0.17, more:0.24, needs:0.38, of:0.23, rest:0.37, said:0.35, the:0.28, there:0.25, to:0.13, what:0.23, with:0.17"
2019-10-22,"The Avengers had changed the way that superhero ensemble films are made, with a great script from Joss Whedon including his famous quips and also his direction, he knew how he wanted to make the characters stand out. Of course the stand out performance is Robert Downey Jr. (as he is in all MCU films) the only main issue I have with this film is that is does start of slow, which might turn people away, however if your stick with it towards the end, then you get a epic 3rd act, which  at the time was the greatest on screen. So with it being full of action, humour, great superhero set pieces, the Avenegrs is a must see for all superhero fans... you will be converted when you see the greatest group shot along with the music still remains the best ever..... One of the best superhero films ever made off course.",5.0,2019-10,22,"3rd:0.10, act:0.09, action:0.05, all:0.09, along:0.10, also:0.07, and:0.03, are:0.06, as:0.05, at:0.06, avengers:0.04, away:0.09, be:0.06, being:0.08, best:0.10, changed:0.10, characters:0.05, course:0.20, direction:0.10, does:0.08, downey:0.09, end:0.07, ensemble:0.09, epic:0.08, ever:0.13, fans:0.08, film:0.05, films:0.19, for:0.04, from:0.06, full:0.09, get:0.08, great:0.09, greatest:0.15, group:0.09, had:0.07, have:0.06, he:0.22, his:0.16, how:0.07, however:0.09, humour:0.10, if:0.07, in:0.04, is:0.17, it:0.07, joss:0.08, jr:0.09, made:0.14, main:0.09, make:0.07, mcu:0.05, might:0.10, music:0.10, must:0.08, of:0.12, off:0.07, on:0.06, one:0.04, only:0.07, out:0.13, people:0.08, performance:0.09, pieces:0.10, robert:0.09, screen:0.07, script:0.08, see:0.13, set:0.08, slow:0.09, so:0.06, stand:0.20, start:0.08, still:0.06, superhero:0.21, that:0.08, the:0.32, then:0.08, this:0.03, time:0.05, to:0.03, was:0.05, way:0.06, whedon:0.07, when:0.07, which:0.15, will:0.07, with:0.23, you:0.17, your:0.09"
2019-10-20,"Great movie, great storyline with awesome action",4.0,2019-10,20,"action:0.28, awesome:0.42, great:0.55, movie:0.19, storyline:0.57, with:0.29"
2019-10-18,"Its... okay. The loki thing was a bit un needed. I understand how hard finding another enemy for the avengers to fight thats not thanos is, but there could have been a better villan.",3.0,2019-10,18,"another:0.27, avengers:0.12, been:0.21, better:0.21, bit:0.23, but:0.14, could:0.22, fight:0.23, for:0.13, hard:0.27, have:0.17, how:0.20, is:0.10, its:0.19, loki:0.18, not:0.16, thanos:0.28, the:0.15, there:0.20, thing:0.25, to:0.10, un:0.28, understand:0.28, was:0.13"
2019-10-13,Fantastic start to an amazing series. Love every one of them,4.0,2019-10,13,"amazing:0.28, an:0.25, every:0.34, fantastic:0.36, love:0.31, of:0.15, one:0.20, series:0.43, start:0.36, them:0.33, to:0.16"
2019-10-13,Perfect start to an amazing series.,5.0,2019-10,13,"amazing:0.36, an:0.32, perfect:0.44, series:0.56, start:0.47, to:0.21"
2019-10-09,Dictionary of a team-up movie.,4.5,2019-10,9,"movie:0.34, of:0.34, team:0.66, up:0.57"
2019-10-08,Es muy entretenida y se puede disfrutar para toda la familia pero hay veces que la trama si aburre.,3.5,2019-10,8,"es:0.37, la:0.69, para:0.37, que:0.33, se:0.38"
2019-10-08,After years of solo hero movies we finally have the avengers come together to defeat lokey. Amazing to finally see all of our heroes teaming up. And see the direction the MCU is heading in (infinity gauntlet). All in all a great movie with great action. And decent CGI.,4.0,2019-10,8,"action:0.10, after:0.18, all:0.29, amazing:0.13, and:0.13, avengers:0.09, cgi:0.17, come:0.16, decent:0.22, direction:0.21, finally:0.41, great:0.19, have:0.12, hero:0.17, heroes:0.14, in:0.18, infinity:0.20, is:0.08, mcu:0.12, movie:0.07, movies:0.11, of:0.13, our:0.18, see:0.29, solo:0.21, the:0.16, to:0.15, together:0.12, up:0.11, we:0.16, with:0.10, years:0.19"
